Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWL_M_R
331,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
332,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
333,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
334,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
335,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
336,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
337,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
338,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
339,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
341,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
342,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
343,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
344,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
345,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
347,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
348,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
349,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
351,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
352,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
353,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
354,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
355,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
356,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
357,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
358,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
359,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
360,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
361,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
362,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
363,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
364,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
365,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
367,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
368,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
370,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
371,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
372,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
373,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
374,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
375,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
377,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
378,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
379,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
380,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
381,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
382,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
383,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
384,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
385,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
386,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
387,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
388,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
389,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
390,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
391,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
392,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
393,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
394,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
395,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
396,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
397,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
398,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
399,NULL,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
400,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
402,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
403,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
404,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
405,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
406,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
407,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
408,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
409,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
410,NULL,Water,Water,NULL,Water,NULL,NULL,Water
411,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
412,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
413,NULL,Water,Water,Water,Water,NULL,NULL,Water
414,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
415,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
416,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
417,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
418,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
419,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
420,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
421,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
422,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
423,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
424,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
425,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
426,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
427,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
428,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
429,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
430,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
431,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
433,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
434,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
435,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
436,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
437,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
438,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
439,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
440,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
441,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
442,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
443,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
444,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
445,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
446,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
447,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
448,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
449,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
450,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
451,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
452,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
453,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
454,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
455,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
456,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
457,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
458,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
459,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
460,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
461,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
462,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
463,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
464,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
465,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
466,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
467,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
468,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
469,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
470,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
471,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
472,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
473,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
474,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
475,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
476,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
477,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
478,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
479,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
480,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
481,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
482,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
483,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
484,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
485,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
486,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
487,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
488,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
489,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
490,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
491,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
492,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
493,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
494,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
495,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
496,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
497,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
498,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
499,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
500,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
501,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
502,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
503,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
504,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
505,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
506,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
507,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
508,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
509,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
510,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
511,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
512,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
513,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
514,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
515,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
516,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
517,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
518,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
519,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
520,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
521,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
522,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
523,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
524,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
525,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
526,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
527,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
528,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
529,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
530,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
531,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
532,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
533,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
534,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
535,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
536,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
537,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
538,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
539,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
540,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
541,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
542,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
543,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
544,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
545,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
546,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
547,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
548,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
549,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
550,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
551,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
552,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
553,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
554,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
555,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
556,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
557,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
558,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
559,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
560,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
561,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
562,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
563,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
564,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
565,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
566,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
567,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
568,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
569,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
570,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
571,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
572,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
573,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
574,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
575,Grassland,Cropland,Water,Water,Water,NULL,NULL,Water
576,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
577,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
578,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
579,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
580,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
581,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
582,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
583,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
584,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
585,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
586,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
587,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
588,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
589,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
590,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
591,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
592,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
593,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
594,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
595,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
596,Grassland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
597,Grassland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
598,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
599,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
600,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
601,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
602,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
603,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
604,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
605,Grassland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
606,Grassland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
608,Grassland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
609,Grassland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
610,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
611,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
612,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
613,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
614,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
615,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
616,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
617,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
618,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
619,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
620,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
621,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
622,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
623,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
624,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
625,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
626,Grassland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
627,Grassland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
629,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
631,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
632,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
633,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
634,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
635,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
636,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
637,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
638,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
639,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
640,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
641,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
642,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
643,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
644,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
645,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
646,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
647,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
648,Grassland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
649,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
650,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
651,Grassland,Water,Water,NULL,Water,NULL,NULL,Grassland
652,Grassland,Water,Water,Non_Water,Water,NULL,NULL,Water
653,Grassland,Water,Water,Water,Water,NULL,NULL,Water
654,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
655,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
656,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
657,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
658,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
659,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
660,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
661,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
662,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
663,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
664,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
665,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
666,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
667,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
668,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
669,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
670,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
