Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
2391,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2392,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
2393,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
2394,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2395,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Bareland
2396,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2397,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2398,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
2399,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
2400,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
2401,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
2402,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2403,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2404,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2405,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
2406,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2407,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2408,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2409,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2410,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2411,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
2412,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2413,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2414,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2415,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2416,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2417,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2418,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2419,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2420,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
2421,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2422,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
2423,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2424,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2425,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2426,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2427,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2428,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
2429,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2430,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
2431,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2432,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2433,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2434,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
2435,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
2436,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2437,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2438,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
2439,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
2440,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2441,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
2442,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2443,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
2444,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2445,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2446,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2447,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2448,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2449,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2450,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2451,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2452,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2453,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2454,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2455,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2456,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2457,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2458,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2459,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2460,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2461,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2462,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2463,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2464,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2465,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2466,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
2467,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2468,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2469,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2470,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2471,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2472,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2473,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2474,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2475,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2476,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2477,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2478,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2479,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2480,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2481,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2482,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2483,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2484,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2485,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2486,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2487,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2488,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2489,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2490,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2491,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2492,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2493,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
2494,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2495,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
2496,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2497,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2498,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
2499,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2500,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2501,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2502,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
2503,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2504,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2505,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2506,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2507,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2508,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2509,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2510,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2511,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2512,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2513,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2514,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2515,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
2516,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2517,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2518,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
2519,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
2520,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
2521,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
2522,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
2523,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2524,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2525,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
2526,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
2527,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
2528,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2529,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
2530,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
2531,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
2532,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
2533,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
2534,NULL,Built-up,Water,NULL,Water,Built-up,Shrubland,Bareland
2535,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2536,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2537,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2538,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2539,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2540,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2541,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2542,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2543,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2544,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
2545,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2546,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
2547,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2548,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2549,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2550,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2551,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2552,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2553,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
2554,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2555,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2556,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2557,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2558,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
2559,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2560,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2561,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2562,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2563,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2564,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2565,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2566,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
2567,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2568,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2569,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2570,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
2571,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2572,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2573,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2574,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2575,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2576,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2577,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2578,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2579,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2580,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
2581,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
2582,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2583,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2584,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2585,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2586,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2587,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
2588,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2589,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2590,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2591,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
2592,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2593,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
2594,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2595,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2596,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2597,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2598,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2599,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2600,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
2601,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2602,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2603,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
2604,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2605,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
2606,NULL,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2607,NULL,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
2608,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2609,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2610,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2611,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2612,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
2613,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2614,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2615,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2616,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2617,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2618,NULL,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2619,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2620,NULL,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2621,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2622,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2623,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2624,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2625,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2626,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2627,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2628,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2629,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2630,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2631,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
2632,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
2633,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2634,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2635,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2636,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2637,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2638,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2639,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2640,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2641,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2642,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2643,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2644,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
2645,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Cropland
2646,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
2647,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2648,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2649,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2650,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2651,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
2652,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
2653,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
2654,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
2655,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2656,NULL,Water,Shrubland,Water,Non_Wetland,Water,Forest,Wetland
2657,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2658,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2659,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
2660,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2661,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2662,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2663,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2664,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2665,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2666,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2667,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2668,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2669,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2670,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2671,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2672,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2673,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2674,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2675,NULL,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
2676,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
2677,NULL,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2678,NULL,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2679,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
2680,NULL,Water,Wetland,NULL,Wetland,Water,Forest,Water
2681,NULL,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2682,NULL,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
2683,NULL,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2684,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
2685,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2686,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
2687,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2688,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
2689,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2690,NULL,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
2691,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
2692,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
2693,NULL,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
2694,NULL,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
2695,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
2696,NULL,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
2697,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
2698,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
2699,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
2700,NULL,Water,Wetland,Water,Wetland,Forest,Water,Water
2701,NULL,Water,Wetland,Water,Wetland,Forest,Forest,Forest
2702,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
2703,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2704,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2705,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2706,NULL,Water,Water,NULL,Water,Shrubland,Forest,Water
2707,NULL,Water,Water,NULL,Water,Shrubland,Forest,Forest
2708,NULL,Water,Water,NULL,Water,Water,Shrubland,Forest
2709,NULL,Water,Water,Non_Water,Water,Shrubland,Forest,Water
2710,NULL,Water,Water,Non_Water,Water,Water,Water,Wetland
2711,NULL,Water,Water,Non_Water,Water,Water,Water,Water
2712,NULL,Water,Water,Water,Water,NULL,Forest,Wetland
2713,NULL,Water,Water,Water,Water,Grassland,Water,Water
2714,NULL,Water,Water,Water,Water,Bareland,Water,Water
2715,NULL,Water,Water,Water,Water,Water,Water,Water
2716,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2717,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2718,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
