Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
339,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
340,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
341,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
342,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
343,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
344,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
346,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
347,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
348,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
349,NULL,Water,Water,NULL,Water,NULL,NULL,Wetland
350,NULL,Water,Water,NULL,Water,NULL,NULL,Water
351,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
352,NULL,Water,Water,Water,Water,NULL,NULL,Water
353,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
354,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
355,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
356,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
357,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
358,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
359,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
360,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
361,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
362,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
363,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
364,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
365,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
366,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
367,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
368,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
369,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
371,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
372,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
373,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
374,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
375,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
376,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
377,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
378,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
379,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
380,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
381,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
383,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
384,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
385,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
386,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
387,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
388,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
389,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
390,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
391,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
392,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
393,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
394,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
395,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
396,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
397,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
398,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
399,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
400,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
401,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
402,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
403,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
404,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
405,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
406,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
407,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
408,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
409,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
410,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
411,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
412,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
413,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
414,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
415,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
416,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
417,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
418,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
419,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
420,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
421,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
422,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
423,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
424,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
425,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
426,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
427,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
428,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
429,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
430,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
431,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
432,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
433,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
434,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
435,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
436,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
437,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
438,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
439,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
440,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
441,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
442,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
443,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
444,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
445,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
446,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
447,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
448,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
449,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
450,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
451,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
452,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
453,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
454,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
455,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
456,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
457,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
458,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
459,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
460,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
461,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
462,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
463,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
464,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
465,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
466,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
467,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
468,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
469,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
470,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
471,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
472,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
473,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
474,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
475,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
476,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
477,Grassland,NULL,Water,Water,NULL,NULL,NULL,Wetland
478,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
479,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
480,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
481,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
482,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
483,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
484,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
485,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
486,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
487,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
488,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
489,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
490,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
491,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
492,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
493,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
494,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
495,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
496,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
497,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
498,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
499,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
500,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
501,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
502,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
503,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
504,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
505,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
506,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
507,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
508,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
509,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
510,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
511,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
512,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
513,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
514,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
515,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
516,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
517,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
518,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
519,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
520,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
521,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
522,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
523,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
524,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
525,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
526,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
527,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
528,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
529,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
530,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
531,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
532,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
533,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
534,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
535,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
536,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
537,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
538,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
539,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
540,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
541,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
542,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
543,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
544,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
545,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
546,Grassland,Cropland,Water,Water,Water,NULL,NULL,Cropland
547,Grassland,Cropland,Water,Water,Water,NULL,NULL,Wetland
548,Grassland,Cropland,Water,Water,Water,NULL,NULL,Forest
549,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
550,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
551,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
552,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
553,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
554,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
555,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
556,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
557,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
558,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
559,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
560,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
561,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
562,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
563,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
564,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
565,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
566,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
567,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
568,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
569,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
570,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
571,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
572,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
573,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
574,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
575,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
576,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
577,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
578,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
579,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
580,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
581,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
582,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
583,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
584,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
585,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
586,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
587,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
588,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
589,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
590,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
591,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
592,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
593,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
594,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
595,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Water
596,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Forest
597,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
598,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
599,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
600,Grassland,Wetland,Water,Water,NULL,NULL,NULL,Wetland
601,Grassland,Wetland,Water,Water,NULL,NULL,NULL,Water
602,Grassland,Wetland,Water,Water,Water,NULL,NULL,Grassland
603,Grassland,Wetland,Water,Water,Water,NULL,NULL,Wetland
604,Grassland,Wetland,Water,Water,Water,NULL,NULL,Water
605,Grassland,Wetland,Water,Water,Water,NULL,NULL,Forest
606,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
608,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
609,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
610,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
611,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
612,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
613,Grassland,Bareland,Water,Water,Water,NULL,NULL,Wetland
614,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
615,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
616,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
617,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
618,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
619,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
620,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
621,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
622,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
623,Grassland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
624,Grassland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
625,Grassland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
626,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
627,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
628,Grassland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
629,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
631,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
632,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
633,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
634,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
635,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
636,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
637,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
638,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
639,Grassland,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
640,Grassland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
641,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
642,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
643,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
644,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
645,Grassland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
646,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
647,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
648,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
649,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
650,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
651,Grassland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
652,Grassland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
653,Grassland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
654,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
655,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
656,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
657,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
658,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
659,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
660,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
661,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
662,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
663,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
664,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
665,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
666,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
667,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
668,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
669,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
670,Grassland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
671,Grassland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
672,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
673,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
674,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
675,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
676,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
677,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
678,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
679,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
680,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
681,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
682,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Water
