Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKT_M_R
2429,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2430,Grassland,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2431,Grassland,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
2432,Grassland,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
2433,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2434,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2435,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2436,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2437,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2438,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2439,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2440,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2441,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2442,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2443,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2444,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2445,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2446,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2447,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2448,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2449,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2450,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2451,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2452,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2453,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2454,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
2455,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2456,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2457,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2458,Grassland,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2459,Grassland,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2460,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2461,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2462,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2463,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2464,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2465,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2466,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2467,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2468,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2469,Grassland,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2470,Grassland,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2471,Grassland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2472,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2473,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2474,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2475,Grassland,Water,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
2476,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2477,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2478,Grassland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2479,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2480,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2481,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2482,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2483,Grassland,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2484,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2485,Grassland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2486,Grassland,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2487,Grassland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2488,Grassland,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
2489,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2490,Grassland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2491,Grassland,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
2492,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2493,Grassland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2494,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2495,Grassland,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
2496,Grassland,Water,Water,Water,Water,Grassland,Grassland,Grassland
2497,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2498,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2499,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2500,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2501,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2502,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2503,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2504,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2505,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2506,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2507,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2508,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2509,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2510,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2511,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2512,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2513,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2514,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2515,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2516,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2517,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2518,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2519,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2520,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2521,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2522,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2523,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2524,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2525,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2526,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2527,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2528,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2529,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2530,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2531,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2532,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2533,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2534,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2535,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2536,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2537,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2538,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2539,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2540,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2541,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2542,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2543,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2544,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2545,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2546,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2547,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2548,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2549,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2550,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2551,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2552,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2553,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2554,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2555,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2556,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2557,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2558,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2559,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
2560,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2561,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2562,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2563,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2564,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2565,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2566,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2567,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2568,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2569,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2570,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2571,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2572,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2573,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2574,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2575,Grassland,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2576,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2577,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2578,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2579,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2580,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2581,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2582,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2583,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2584,Grassland,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2585,Grassland,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2586,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2587,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2588,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2589,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2590,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2591,Grassland,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2592,Grassland,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2593,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2594,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2595,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
2596,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2597,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2598,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2599,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2600,Grassland,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
2601,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2602,Grassland,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2603,Grassland,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2604,Grassland,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2605,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2606,Grassland,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2607,Grassland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2608,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2609,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2610,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2611,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2612,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2613,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2614,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2615,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2616,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2617,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2618,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2619,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2620,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2621,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2622,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2623,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2624,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2625,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2626,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2627,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2628,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2629,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2630,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2631,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2632,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2633,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2634,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2635,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2636,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2637,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2638,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2639,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2640,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2641,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2642,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2643,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2644,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2645,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2646,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2647,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2648,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2649,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2650,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2651,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2652,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2653,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2654,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2655,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2656,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2657,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2658,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2659,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2660,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2661,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2662,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2663,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2664,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2665,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2666,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2667,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2668,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2669,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2670,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2671,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2672,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2673,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2674,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2675,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2676,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2677,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2678,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2679,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2680,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2681,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2682,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2683,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2684,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2685,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2686,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2687,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2688,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2689,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2690,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2691,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2692,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2693,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2694,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2695,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2696,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2697,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2698,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2699,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2700,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2701,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2702,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2703,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2704,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2705,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2706,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2707,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2708,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2709,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2710,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2711,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2712,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2713,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2714,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2715,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2716,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2717,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2718,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2719,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2720,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2721,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2722,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2723,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2724,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2725,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2726,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2727,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2728,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2729,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2730,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2731,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2732,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2733,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2734,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
2735,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2736,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2737,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2738,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2739,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2740,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2741,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2742,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2743,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2744,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2745,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2746,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2747,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2748,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2749,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2750,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2751,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
