Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R
2474,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
2475,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2476,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
2477,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2478,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2479,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
2480,NULL,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2481,NULL,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2482,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2483,NULL,Cropland,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
2484,NULL,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
2485,NULL,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
2486,NULL,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2487,NULL,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
2488,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2489,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2490,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2491,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2492,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2493,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2494,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2495,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2496,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2497,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2498,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2499,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2500,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2501,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2502,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2503,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
2504,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2505,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2506,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2507,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2508,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2509,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2510,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2511,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2512,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2513,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2514,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2515,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
2525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
2540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
2542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2548,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2549,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2550,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2551,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2552,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2555,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2556,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2557,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2558,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2559,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2560,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2561,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2562,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2563,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2564,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2569,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
2570,NULL,Cropland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
2571,NULL,Cropland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Cropland
2572,NULL,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2573,NULL,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
2574,NULL,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
2575,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
2576,NULL,Cropland,Shrubland,Water,Non_Wetland,Water,Shrubland,Cropland
2577,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2578,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2579,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2580,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
2581,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2582,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
2583,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2584,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2585,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2586,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2587,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
2588,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2589,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2590,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2591,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2592,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2593,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2594,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2595,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2596,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2597,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2598,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2599,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2600,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2601,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2602,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2603,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2604,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2605,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2606,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2607,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2608,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2609,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2610,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2611,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2612,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2613,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2614,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2615,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
2616,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2617,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2618,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2619,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2620,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2621,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2622,NULL,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2623,NULL,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
2624,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2625,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2626,NULL,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2627,NULL,Cropland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,NULL
2628,NULL,Cropland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2629,NULL,Cropland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
2630,NULL,Cropland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
2631,NULL,Cropland,Grassland,Water,Non_Wetland,Shrubland,Grassland,Wetland
2632,NULL,Cropland,Grassland,Water,Non_Wetland,Shrubland,Grassland,Water
2633,NULL,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
2634,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2635,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2636,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2637,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2638,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2639,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2640,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2641,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2642,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2643,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2644,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2645,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2646,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
2647,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2648,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2649,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
2650,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2651,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2652,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2653,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2654,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2655,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2656,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2657,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2658,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2659,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2660,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2661,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2662,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2663,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2664,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2665,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2666,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2667,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2668,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2669,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2670,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2671,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2672,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2673,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2674,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2675,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2676,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2677,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2678,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2679,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2680,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2681,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2682,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2683,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2684,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2685,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2686,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2687,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2688,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
2689,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2690,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2691,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
2692,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2693,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
2694,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2695,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2696,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2697,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2698,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2699,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2700,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2701,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2702,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2703,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2704,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2705,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2706,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2707,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2708,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2709,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2710,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2711,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2712,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2713,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2714,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2715,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2716,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2717,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2718,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2719,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2720,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
2721,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2722,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
2723,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2724,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2725,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
2726,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
2727,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
2728,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
2729,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
2730,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
2731,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2732,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
2733,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
2734,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
2735,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
2736,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2737,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
2738,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2739,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2740,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2741,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2742,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
2743,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
2744,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
2745,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
2746,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2747,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
2748,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2749,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2750,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2751,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2752,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2753,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2754,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2755,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
2756,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2757,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2758,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2759,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2760,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
2761,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2762,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2763,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2764,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2765,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2766,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2767,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2768,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2769,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2770,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2771,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2772,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2773,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2774,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2775,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2776,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2777,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2778,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
2779,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2780,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2781,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2782,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2783,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2784,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2785,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
