Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
2692,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2693,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2694,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2695,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2696,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2697,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2698,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2699,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
2700,Cropland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2701,Cropland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2702,Cropland,NULL,Water,NULL,Water,Water,Wetland,Forest
2703,Cropland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2704,Cropland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2705,Cropland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2706,Cropland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2707,Cropland,NULL,Water,Water,Water,Wetland,Water,Wetland
2708,Cropland,NULL,Water,Water,Water,Water,Wetland,Grassland
2709,Cropland,NULL,Water,Water,Water,Water,Wetland,Wetland
2710,Cropland,NULL,Water,Water,Water,Water,Wetland,Water
2711,Cropland,NULL,Water,Water,Water,Water,Water,Grassland
2712,Cropland,NULL,Water,Water,Water,Water,Water,Wetland
2713,Cropland,NULL,Water,Water,Water,Water,Water,Water
2714,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2715,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2716,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2717,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2718,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2719,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2720,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2721,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2722,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2723,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2724,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2725,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2726,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2727,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2728,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2729,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2730,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2731,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2732,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2733,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2734,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2735,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2736,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2737,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2738,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2739,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2740,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2741,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2742,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2743,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2744,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2745,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2746,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2747,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2748,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2749,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2750,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2751,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2752,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2753,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2754,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2755,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2756,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2757,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2758,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2759,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2760,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2761,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2762,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2763,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2764,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2765,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2766,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2767,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2768,Cropland,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
2769,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2770,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2771,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2772,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2773,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2774,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2775,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2776,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2777,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2778,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2779,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2780,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2781,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2782,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2783,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2784,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2785,Cropland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2786,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2787,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2788,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2789,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2790,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2791,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2792,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2793,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2794,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2795,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2796,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2797,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2798,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2799,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2800,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2801,Cropland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2802,Cropland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
2803,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2804,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2805,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2806,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2807,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2808,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2809,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Water
2810,Cropland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2811,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2812,Cropland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2813,Cropland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2814,Cropland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2815,Cropland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
2816,Cropland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2817,Cropland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
2818,Cropland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2819,Cropland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
2820,Cropland,Wetland,Water,NULL,Water,Wetland,Water,Water
2821,Cropland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
2822,Cropland,Wetland,Water,NULL,Water,Water,Wetland,Forest
2823,Cropland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
2824,Cropland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
2825,Cropland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
2826,Cropland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
2827,Cropland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
2828,Cropland,Wetland,Water,Non_Water,Water,Water,Water,Water
2829,Cropland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2830,Cropland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2831,Cropland,Wetland,Water,Water,Water,Wetland,Wetland,Water
2832,Cropland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
2833,Cropland,Wetland,Water,Water,Water,Wetland,Water,Wetland
2834,Cropland,Wetland,Water,Water,Water,Water,Wetland,Grassland
2835,Cropland,Wetland,Water,Water,Water,Water,Wetland,Wetland
2836,Cropland,Wetland,Water,Water,Water,Water,Wetland,Water
2837,Cropland,Wetland,Water,Water,Water,Water,Water,Grassland
2838,Cropland,Wetland,Water,Water,Water,Water,Water,Wetland
2839,Cropland,Wetland,Water,Water,Water,Water,Water,Water
2840,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2841,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2842,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2843,Cropland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2844,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2845,Cropland,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2846,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2847,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2848,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2849,Cropland,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2850,Cropland,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2851,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2852,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2853,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2854,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2855,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2856,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2857,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2858,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2859,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2860,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2861,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2862,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2863,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2864,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2865,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2866,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2867,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2868,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2869,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2870,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2871,Cropland,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2872,Cropland,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2873,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2874,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2875,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2876,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2877,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2878,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2879,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2880,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2881,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2882,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2883,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2884,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2885,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2886,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2887,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2888,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2889,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2890,Cropland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2891,Cropland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2892,Cropland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
2893,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2894,Cropland,Water,Wetland,Water,Wetland,Water,Water,Grassland
2895,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
2896,Cropland,Water,Water,Water,Water,Water,Wetland,Wetland
2897,Cropland,Water,Water,Water,Water,Water,Water,Grassland
2898,Cropland,Water,Water,Water,Water,Water,Water,Wetland
2899,Cropland,Water,Water,Water,Water,Water,Water,Water
2900,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2901,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2902,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2903,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2904,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2905,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2906,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2907,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2908,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2909,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2910,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2911,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2912,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2913,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2914,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2915,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2916,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2917,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2918,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2919,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2920,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2921,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2922,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2923,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2924,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2925,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2926,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2927,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2928,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2929,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2930,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2931,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2932,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2933,Cropland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
2934,Cropland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2935,Cropland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2936,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2937,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2938,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2939,Cropland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2940,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2941,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
2942,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2943,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
2944,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2945,Cropland,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2946,Cropland,Forest,Water,NULL,Water,Water,Wetland,Forest
2947,Cropland,Forest,Water,NULL,Water,Water,Water,Grassland
2948,Cropland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
2949,Cropland,Forest,Water,Water,Water,Water,Wetland,Grassland
2950,Cropland,Forest,Water,Water,Water,Water,Water,Grassland
2951,Cropland,Forest,Water,Water,Water,Water,Water,Wetland
2952,Cropland,Forest,Water,Water,Water,Water,Water,Water
2953,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2954,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2955,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2956,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2957,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2958,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2959,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2960,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2961,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2962,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2963,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2964,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2965,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2966,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2967,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2968,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2969,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2970,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2971,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2972,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2973,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2974,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2975,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2976,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2977,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2978,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2979,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2980,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2981,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2982,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2983,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
2984,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2985,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2986,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2987,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2988,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2989,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2990,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2991,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2992,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2993,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2994,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2995,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2996,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2997,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2998,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2999,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3000,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3001,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3002,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3003,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3004,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3005,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3006,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3007,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3008,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3009,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3010,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3011,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3012,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3013,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3014,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
3015,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3016,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3017,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3018,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3019,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3020,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3021,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3022,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3023,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
