Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVN_M_R
885,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
886,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
887,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
888,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
889,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest
890,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland
891,Grassland,Built-up,Grassland,NULL,Non_Wetland,Cropland
892,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up
893,Grassland,Built-up,Grassland,NULL,Non_Wetland,Forest
894,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland
895,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland
896,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland
897,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up
898,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest
899,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland
900,Grassland,Built-up,Built-up,NULL,Non_Wetland,Cropland
901,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up
902,Grassland,Built-up,Built-up,NULL,Non_Wetland,Forest
903,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland
904,Grassland,Built-up,Forest,NULL,Non_Wetland,Cropland
905,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest
906,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland
907,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland
908,Grassland,Water,Shrubland,NULL,Non_Wetland,Water
909,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest
910,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
911,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland
912,Grassland,Water,Shrubland,Water,Non_Wetland,Wetland
913,Grassland,Water,Shrubland,Water,Non_Wetland,Water
914,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland
915,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland
916,Grassland,Water,Grassland,NULL,Non_Wetland,Water
917,Grassland,Water,Grassland,NULL,Non_Wetland,Forest
918,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland
919,Grassland,Water,Grassland,Water,Non_Wetland,Grassland
920,Grassland,Water,Grassland,Water,Non_Wetland,Water
921,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland
922,Grassland,Water,Cropland,NULL,Non_Wetland,Water
923,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland
924,Grassland,Water,Wetland,NULL,Wetland,Grassland
925,Grassland,Water,Wetland,NULL,Wetland,Wetland
926,Grassland,Water,Wetland,Non_Water,Wetland,Grassland
927,Grassland,Water,Wetland,Non_Water,Wetland,Cropland
928,Grassland,Water,Wetland,Water,Wetland,Grassland
929,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland
930,Grassland,Water,Bareland,NULL,Non_Wetland,Forest
931,Grassland,Water,Bareland,Water,Non_Wetland,Grassland
932,Grassland,Water,Water,NULL,Water,Grassland
933,Grassland,Water,Water,NULL,Water,Water
934,Grassland,Water,Water,NULL,Water,Forest
935,Grassland,Water,Forest,NULL,Non_Wetland,Grassland
936,Grassland,Water,Forest,NULL,Non_Wetland,Wetland
937,Grassland,Water,Forest,NULL,Non_Wetland,Forest
938,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland
939,Grassland,Water,Forest,Non_Water,Non_Wetland,Wetland
940,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest
941,Grassland,Water,Forest,Water,Non_Wetland,Grassland
942,Grassland,Water,Forest,Water,Non_Wetland,Wetland
943,Grassland,Water,Forest,Water,Non_Wetland,Forest
944,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland
945,Grassland,Forest,NULL,NULL,Non_Wetland,Forest
946,Grassland,Forest,NULL,Non_Water,Non_Wetland,Forest
947,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL
948,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland
949,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest
950,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
951,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL
952,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland
953,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland
954,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland
955,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest
956,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL
957,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland
958,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest
959,Grassland,Forest,Wetland,Water,Wetland,Grassland
960,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland
961,Grassland,Forest,Bareland,NULL,Non_Wetland,Forest
962,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland
963,Grassland,Forest,Water,NULL,Water,NULL
964,Grassland,Forest,Water,NULL,Water,Water
965,Grassland,Forest,Forest,NULL,Non_Wetland,NULL
966,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland
967,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland
968,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland
969,Grassland,Forest,Forest,NULL,Non_Wetland,Built-up
970,Grassland,Forest,Forest,NULL,Non_Wetland,Forest
971,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland
972,Grassland,Forest,Forest,Non_Water,Non_Wetland,Forest
973,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland
974,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland
975,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland
976,Cropland,NULL,NULL,NULL,Non_Wetland,Forest
977,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland
978,Cropland,NULL,NULL,Non_Water,Non_Wetland,Bareland
979,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water
980,Cropland,NULL,NULL,Non_Water,Non_Wetland,Forest
981,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL
982,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland
983,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland
984,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland
985,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland
986,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up
987,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water
988,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest
989,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
990,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
991,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water
992,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
993,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland
994,Cropland,NULL,Shrubland,Water,Non_Wetland,Cropland
995,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL
996,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland
997,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland
998,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland
999,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland
1000,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up
1001,Cropland,NULL,Grassland,NULL,Non_Wetland,Water
1002,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest
1003,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1004,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1005,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1006,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1007,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Water
1008,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Forest
1009,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland
1010,Cropland,NULL,Grassland,Water,Non_Wetland,Cropland
1011,Cropland,NULL,Grassland,Water,Non_Wetland,Wetland
1012,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL
1013,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland
1014,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland
1015,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland
1016,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland
1017,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up
1018,Cropland,NULL,Cropland,NULL,Non_Wetland,Water
1019,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest
1020,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1021,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1022,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1023,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water
1024,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1025,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland
1026,Cropland,NULL,Cropland,Water,Non_Wetland,Cropland
1027,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland
1028,Cropland,NULL,Wetland,NULL,Wetland,Grassland
1029,Cropland,NULL,Wetland,NULL,Wetland,Cropland
1030,Cropland,NULL,Wetland,NULL,Wetland,Wetland
1031,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland
1032,Cropland,NULL,Wetland,Non_Water,Wetland,Water
1033,Cropland,NULL,Wetland,Non_Water,Wetland,Forest
1034,Cropland,NULL,Wetland,Water,Wetland,Grassland
1035,Cropland,NULL,Wetland,Water,Wetland,Cropland
1036,Cropland,NULL,Wetland,Water,Wetland,Bareland
1037,Cropland,NULL,Wetland,Water,Wetland,Water
1038,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1039,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland
1040,Cropland,NULL,Bareland,NULL,Non_Wetland,Cropland
1041,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland
1042,Cropland,NULL,Bareland,NULL,Non_Wetland,Built-up
1043,Cropland,NULL,Bareland,NULL,Non_Wetland,Water
1044,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest
1045,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1046,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1047,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1048,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Water
1049,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1050,Cropland,NULL,Bareland,Water,Non_Wetland,Grassland
1051,Cropland,NULL,Bareland,Water,Non_Wetland,Cropland
1052,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL
1053,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland
1054,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland
1055,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland
1056,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up
1057,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest
1058,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1059,Cropland,NULL,Water,Non_Water,Water,Forest
1060,Cropland,NULL,Water,Water,Water,Grassland
1061,Cropland,NULL,Water,Water,Water,Bareland
1062,Cropland,NULL,Water,Water,Water,Water
1063,Cropland,NULL,Forest,NULL,Non_Wetland,NULL
1064,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland
1065,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland
1066,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland
1067,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland
1068,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up
1069,Cropland,NULL,Forest,NULL,Non_Wetland,Water
1070,Cropland,NULL,Forest,NULL,Non_Wetland,Forest
1071,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1072,Cropland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1073,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1074,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest
1075,Cropland,NULL,Forest,Water,Non_Wetland,Bareland
1076,Cropland,NULL,Forest,Water,Non_Wetland,Water
1077,Cropland,NULL,Forest,Water,Non_Wetland,Forest
1078,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL
1079,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland
1080,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland
1081,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up
1082,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest
1083,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1084,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Forest
1085,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1086,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1087,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1088,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1089,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1090,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1091,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water
1092,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1093,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1094,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1095,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1096,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1097,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1098,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1099,Cropland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1100,Cropland,Cropland,Shrubland,Water,Non_Wetland,Built-up
1101,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL
1102,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1103,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1104,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1105,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1106,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1107,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water
1108,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest
1109,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1110,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1111,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Water
1112,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1113,Cropland,Cropland,Grassland,Water,Non_Wetland,Grassland
1114,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL
1115,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1116,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1117,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1118,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1119,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1120,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water
1121,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest
1122,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1123,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1124,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1125,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1126,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1127,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland
1128,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland
1129,Cropland,Cropland,Cropland,Water,Non_Wetland,Wetland
1130,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland
1131,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland
1132,Cropland,Cropland,Wetland,Non_Water,Wetland,Water
1133,Cropland,Cropland,Wetland,Non_Water,Wetland,Forest
1134,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1135,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1136,Cropland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1137,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1138,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1139,Cropland,Cropland,Bareland,NULL,Non_Wetland,Water
1140,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest
1141,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1142,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1143,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1144,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1145,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Water
1146,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1147,Cropland,Cropland,Bareland,Water,Non_Wetland,Grassland
1148,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1149,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1150,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1151,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1152,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water
1153,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest
1154,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1155,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1156,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1157,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1158,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL
1159,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland
1160,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland
1161,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland
1162,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up
1163,Cropland,Cropland,Forest,NULL,Non_Wetland,Water
1164,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest
1165,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1166,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1167,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest
1168,Cropland,Cropland,Forest,Water,Non_Wetland,Bareland
1169,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland
1170,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1171,Cropland,Bareland,Shrubland,Water,Non_Wetland,Water
1172,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1173,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1174,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1175,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1176,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1177,Cropland,Bareland,Cropland,NULL,Non_Wetland,Forest
1178,Cropland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1179,Cropland,Bareland,Cropland,Water,Non_Wetland,Water
1180,Cropland,Bareland,Wetland,Water,Wetland,Bareland
1181,Cropland,Bareland,Wetland,Water,Wetland,Water
1182,Cropland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1183,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1184,Cropland,Bareland,Bareland,NULL,Non_Wetland,Water
1185,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1186,Cropland,Bareland,Bareland,Water,Non_Wetland,Bareland
1187,Cropland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1188,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1189,Cropland,Bareland,Water,NULL,Water,Bareland
1190,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland
1191,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
1192,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1193,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1194,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1195,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1196,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1197,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1198,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1199,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
1200,Cropland,Built-up,Shrubland,Water,Non_Wetland,Cropland
1201,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
1202,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1203,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1204,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1205,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1206,Cropland,Built-up,Grassland,NULL,Non_Wetland,Water
1207,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
1208,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1209,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1210,Cropland,Built-up,Grassland,Water,Non_Wetland,Bareland
1211,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1212,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1213,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland
1214,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1215,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1216,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
1217,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1218,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1219,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1220,Cropland,Built-up,Cropland,Water,Non_Wetland,Grassland
1221,Cropland,Built-up,Cropland,Water,Non_Wetland,Cropland
1222,Cropland,Built-up,Cropland,Water,Non_Wetland,Bareland
1223,Cropland,Built-up,Wetland,Non_Water,Wetland,Grassland
1224,Cropland,Built-up,Wetland,Non_Water,Wetland,Bareland
1225,Cropland,Built-up,Wetland,Water,Wetland,Bareland
1226,Cropland,Built-up,Wetland,Water,Wetland,Water
1227,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1228,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1229,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1230,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1231,Cropland,Built-up,Bareland,NULL,Non_Wetland,Water
1232,Cropland,Built-up,Bareland,NULL,Non_Wetland,Forest
1233,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1234,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
1235,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1236,Cropland,Built-up,Bareland,Water,Non_Wetland,Bareland
1237,Cropland,Built-up,Bareland,Water,Non_Wetland,Water
1238,Cropland,Built-up,Bareland,Water,Non_Wetland,Forest
1239,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1240,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1241,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1242,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1243,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
1244,Cropland,Built-up,Built-up,Water,Non_Wetland,Forest
1245,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
1246,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
1247,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
1248,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland
1249,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up
1250,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
1251,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1252,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Bareland
1253,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Forest
1254,Cropland,Water,NULL,NULL,Non_Wetland,Grassland
1255,Cropland,Water,NULL,NULL,Non_Wetland,Forest
1256,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland
1257,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland
1258,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland
1259,Cropland,Water,Shrubland,NULL,Non_Wetland,Forest
1260,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1261,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1262,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1263,Cropland,Water,Shrubland,Water,Non_Wetland,Grassland
1264,Cropland,Water,Shrubland,Water,Non_Wetland,Forest
1265,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
1266,Cropland,Water,Grassland,NULL,Non_Wetland,Cropland
1267,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland
1268,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
1269,Cropland,Water,Grassland,NULL,Non_Wetland,Forest
1270,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1271,Cropland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1272,Cropland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1273,Cropland,Water,Grassland,Non_Water,Non_Wetland,Forest
1274,Cropland,Water,Grassland,Water,Non_Wetland,Water
1275,Cropland,Water,Grassland,Water,Non_Wetland,Forest
1276,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
1277,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
1278,Cropland,Water,Cropland,NULL,Non_Wetland,Wetland
1279,Cropland,Water,Cropland,NULL,Non_Wetland,Forest
1280,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1281,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1282,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1283,Cropland,Water,Cropland,Water,Non_Wetland,Cropland
1284,Cropland,Water,Cropland,Water,Non_Wetland,Forest
1285,Cropland,Water,Wetland,Non_Water,Wetland,Grassland
1286,Cropland,Water,Wetland,Non_Water,Wetland,Bareland
1287,Cropland,Water,Wetland,Non_Water,Wetland,Water
1288,Cropland,Water,Wetland,Water,Wetland,Grassland
1289,Cropland,Water,Wetland,Water,Wetland,Bareland
1290,Cropland,Water,Wetland,Water,Wetland,Built-up
1291,Cropland,Water,Wetland,Water,Wetland,Water
1292,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
1293,Cropland,Water,Bareland,NULL,Non_Wetland,Cropland
1294,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
