Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZS_M_R
1217,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
1218,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
1219,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
1220,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1221,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
1222,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
1223,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1224,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1225,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1226,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1227,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1228,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1229,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1230,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
1231,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
1232,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1233,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
1234,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1235,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1236,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1237,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1238,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
1239,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1240,Bareland,Water,Wetland,NULL,Wetland,Water,Forest,Water
1241,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1242,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1243,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1244,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1245,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1246,Bareland,Water,Wetland,Water,Wetland,Bareland,Forest,Water
1247,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1248,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1249,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1250,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1251,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Water
1252,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1253,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
1254,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
1255,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1256,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1257,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1258,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1259,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
1260,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1261,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
1262,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1263,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
1264,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1265,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1266,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1267,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1268,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1269,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1270,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
1271,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Water
1272,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Water
1273,Bareland,Water,Water,NULL,Water,Bareland,Water,Water
1274,Bareland,Water,Water,NULL,Water,Bareland,Forest,Water
1275,Bareland,Water,Water,NULL,Water,Water,Wetland,Water
1276,Bareland,Water,Water,NULL,Water,Water,Water,Water
1277,Bareland,Water,Water,NULL,Water,Water,Forest,Water
1278,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Bareland
1279,Bareland,Water,Water,Non_Water,Water,Bareland,Wetland,Water
1280,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
1281,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Water
1282,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1283,Bareland,Water,Water,Non_Water,Water,Water,Water,Forest
1284,Bareland,Water,Water,Non_Water,Water,Water,Forest,Water
1285,Bareland,Water,Water,Water,Water,Grassland,Water,Water
1286,Bareland,Water,Water,Water,Water,Grassland,Water,Forest
1287,Bareland,Water,Water,Water,Water,Bareland,Wetland,Grassland
1288,Bareland,Water,Water,Water,Water,Bareland,Wetland,Bareland
1289,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
1290,Bareland,Water,Water,Water,Water,Bareland,Wetland,Forest
1291,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
1292,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1293,Bareland,Water,Water,Water,Water,Bareland,Forest,Water
1294,Bareland,Water,Water,Water,Water,Water,Grassland,Water
1295,Bareland,Water,Water,Water,Water,Water,Wetland,Grassland
1296,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1297,Bareland,Water,Water,Water,Water,Water,Wetland,Forest
1298,Bareland,Water,Water,Water,Water,Water,Bareland,Water
1299,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1300,Bareland,Water,Water,Water,Water,Water,Water,Water
1301,Bareland,Water,Water,Water,Water,Water,Water,Forest
1302,Bareland,Water,Water,Water,Water,Water,Forest,Water
1303,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1304,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
1305,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1306,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
1307,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1308,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
1309,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1310,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1311,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1312,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1313,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1314,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1315,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1316,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
1317,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
1318,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1319,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1320,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1321,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1322,Bareland,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1323,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Bareland
1324,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
1325,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1326,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
1327,Bareland,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1328,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1329,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1330,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1331,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1332,Bareland,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1333,Bareland,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1334,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1335,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
1336,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
1337,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1338,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1339,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1340,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
1341,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
1342,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
1343,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
1344,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
1345,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1346,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
1347,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1348,Bareland,Forest,Water,NULL,Water,Bareland,Water,Water
1349,Bareland,Forest,Water,NULL,Water,Bareland,Water,Forest
1350,Bareland,Forest,Water,NULL,Water,Bareland,Forest,Water
1351,Bareland,Forest,Water,NULL,Water,Water,Forest,Water
1352,Bareland,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
1353,Bareland,Forest,Water,Non_Water,Water,Bareland,Water,Water
1354,Bareland,Forest,Water,Non_Water,Water,Water,Wetland,Water
1355,Bareland,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1356,Bareland,Forest,Water,Non_Water,Water,Water,Water,Water
1357,Bareland,Forest,Water,Non_Water,Water,Water,Forest,Water
1358,Bareland,Forest,Water,Water,Water,Bareland,Wetland,Water
1359,Bareland,Forest,Water,Water,Water,Bareland,Wetland,Forest
1360,Bareland,Forest,Water,Water,Water,Bareland,Water,Water
1361,Bareland,Forest,Water,Water,Water,Bareland,Water,Forest
1362,Bareland,Forest,Water,Water,Water,Water,Wetland,Water
1363,Bareland,Forest,Water,Water,Water,Water,Wetland,Forest
1364,Bareland,Forest,Water,Water,Water,Water,Water,Water
1365,Bareland,Forest,Forest,Water,Non_Wetland,Water,Grassland,Water
1366,Bareland,Forest,Forest,Water,Non_Wetland,Water,Water,Water
1367,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1368,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1369,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1370,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1371,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1372,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1373,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1374,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1375,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1376,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
1377,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
1378,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1379,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1380,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
1381,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1382,Water,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1383,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1384,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1385,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1386,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1387,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1388,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1389,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1390,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1391,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
1392,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1393,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1394,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
1395,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1396,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1397,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1398,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1399,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1400,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1401,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1402,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1403,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1404,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1405,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1406,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
1407,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1408,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1409,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1410,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1411,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1412,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Water
1413,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
1414,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1415,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1416,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1417,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
1418,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1419,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1420,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1421,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
1422,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1423,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1424,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1425,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
1426,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
1427,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
1428,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
1429,Water,NULL,Water,NULL,Water,Water,Water,Bareland
1430,Water,NULL,Water,NULL,Water,Water,Water,Water
1431,Water,NULL,Water,NULL,Water,Water,Water,Forest
1432,Water,NULL,Water,Water,Water,Grassland,Water,Forest
1433,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
1434,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
1435,Water,NULL,Water,Water,Water,Water,Grassland,Water
1436,Water,NULL,Water,Water,Water,Water,Water,Water
1437,Water,NULL,Water,Water,Water,Water,Water,Forest
1438,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1439,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1440,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1441,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1442,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1443,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1444,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1445,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1446,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1447,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1448,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1449,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1450,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1451,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1452,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
1453,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1454,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1455,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1456,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1457,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
1458,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1459,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1460,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1461,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1462,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1463,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1464,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1465,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1466,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
1467,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1468,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Forest
1469,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
1470,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1471,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1472,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1473,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1474,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1475,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1476,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1477,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1478,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1479,Water,Cropland,Water,NULL,Water,Water,Grassland,Forest
1480,Water,Cropland,Water,NULL,Water,Water,Bareland,Bareland
1481,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1482,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1483,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1484,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1485,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Water
1486,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1487,Water,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1488,Water,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1489,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
1490,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1491,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1492,Water,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Water
1493,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
1494,Water,Bareland,Water,Water,Water,Water,Water,Water
1495,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1496,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1497,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1498,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1499,Water,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1500,Water,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1501,Water,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Water
1502,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1503,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1504,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1505,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
1506,Water,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
1507,Water,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
1508,Water,Built-up,Water,NULL,Water,Grassland,Water,Grassland
1509,Water,Built-up,Water,NULL,Water,Water,Bareland,Bareland
1510,Water,Built-up,Water,Non_Water,Water,Grassland,Bareland,Grassland
1511,Water,Built-up,Water,Non_Water,Water,Water,Water,Water
1512,Water,Built-up,Water,Water,Water,Built-up,Built-up,Water
1513,Water,Built-up,Water,Water,Water,Water,Bareland,Forest
1514,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1515,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1516,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1517,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1518,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1519,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1520,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1521,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1522,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1523,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Water
1524,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1525,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1526,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1527,Water,Built-up,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1528,Water,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Bareland
1529,Water,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Water
1530,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1531,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1532,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1533,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1534,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1535,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1536,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1537,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1538,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1539,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1540,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1541,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1542,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
1543,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1544,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1545,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1546,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1547,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
1548,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1549,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1550,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1551,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
1552,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1553,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1554,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
1555,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1556,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1557,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1558,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
1559,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1560,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1561,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
1562,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1563,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1564,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
1565,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
1566,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1567,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1568,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
1569,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1570,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1571,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
1572,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1573,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1574,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1575,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1576,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1577,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
